player_id,name,long_name,position,nationality,dob,primary_club,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,international_reputation,pace,shooting,passing,dribbling,defending,physic,nationality_norm,group
265643,E. Krahn,Elijah Krahn,"CDM, CM",Germany,2003-08-24,Hamburger SV,59,75,550000.0,600.0,18,184,79,1,58.0,39.0,55.0,58.0,56.0,59.0,Germany,Group E
266236,A. Ibrahimovic,Arijon Ibrahimovic,"CAM, LM",Germany,2005-12-11,FC Bayern München,59,80,700000.0,1000.0,16,176,71,1,59.0,62.0,56.0,63.0,26.0,46.0,Germany,Group E
266642,M. Arslan,Mert Arslan,CAM,Germany,2003-08-12,Heidenheim,59,69,475000.0,1000.0,18,172,71,1,62.0,56.0,59.0,62.0,43.0,53.0,Germany,Group E
268652,K. Wiethaup,Kevin Wiethaup,CAM,Germany,2005-08-06,Osnabrück,59,73,525000.0,500.0,16,175,69,1,70.0,43.0,58.0,64.0,38.0,48.0,Germany,Group E
269976,C. Negele,Christopher Negele,CAM,Germany,2005-04-11,Heidenheim,59,78,550000.0,500.0,17,171,70,1,67.0,58.0,58.0,63.0,39.0,51.0,Germany,Group E
270028,M. Schultz,Marco Schultz,"CAM, CM",Germany,1992-02-11,VfB Oldenburg,59,59,220000.0,500.0,30,183,79,1,59.0,56.0,59.0,56.0,42.0,59.0,Germany,Group E
270111,B. Dietze,Benno Dietze,CB,Germany,2003-07-15,Hansa Rostock,59,75,550000.0,600.0,18,183,82,1,65.0,30.0,39.0,54.0,58.0,62.0,Germany,Group E
270514,N. Eichinger,Noel Eichinger,ST,Germany,2001-08-02,Zwickau,59,67,500000.0,500.0,20,183,78,1,63.0,59.0,54.0,57.0,29.0,60.0,Germany,Group E
271171,L. Lord,Louis Lord,GK,Germany,2003-10-22,Werder Bremen,59,77,500000.0,500.0,18,197,84,1,,,,,,,Germany,Group E
271375,F. Lange,Felix Lange,CB,Germany,2004-03-13,VfL Wolfsburg,59,76,550000.0,2000.0,18,187,75,1,62.0,33.0,40.0,42.0,61.0,58.0,Germany,Group E
271392,B. Küpelikılınç,Berkan Küpelikılınç,RB,Germany,2003-01-14,Gaziantep F.K.,59,72,500000.0,1000.0,19,172,69,1,63.0,41.0,51.0,60.0,57.0,50.0,Germany,Group E
272612,B. Gruda,Brajan Gruda,"RW, ST, CAM",Germany,2004-05-31,FSV Mainz 05,59,77,575000.0,2000.0,18,176,74,1,67.0,63.0,53.0,63.0,28.0,49.0,Germany,Group E
238983,N. Awuku,Noah Awuku,"ST, RW, CAM",Germany,2000-01-09,Holstein Kiel,58,64,325000.0,3000.0,22,182,84,1,69.0,55.0,47.0,60.0,24.0,63.0,Germany,Group E
244132,L. Sedlak,Lukas Sedlak,GK,Germany,1999-09-09,Erzgebirge Aue,58,66,400000.0,500.0,22,190,84,1,,,,,,,Germany,Group E
247507,P. Glatzel,Paul Milton Glatzel,ST,Germany,2001-02-20,Tranmere Rovers,58,63,325000.0,11000.0,21,174,67,1,64.0,60.0,53.0,60.0,30.0,44.0,Germany,Group E
252592,A. Bakhat,Anas Bakhat,"CM, CAM",Germany,2000-04-02,Kaiserslautern,58,64,325000.0,2000.0,22,180,80,1,67.0,45.0,58.0,63.0,44.0,52.0,Germany,Group E
256499,R. Voloder,Robert Voloder,CB,Germany,2001-05-09,Sporting KC,58,69,425000.0,900.0,21,185,75,1,65.0,27.0,36.0,41.0,59.0,60.0,Germany,Group E
258000,L. Knöferl,Lorenz Knöferl,"CAM, CF",Germany,2003-05-04,1860 München,58,77,525000.0,500.0,19,179,74,1,67.0,46.0,54.0,62.0,30.0,51.0,Germany,Group E
262931,T. Ernst,Tjark Ernst,GK,Germany,2003-03-15,Hertha BSC,58,77,475000.0,1000.0,19,193,84,1,,,,,,,Germany,Group E
263069,T. Martens,Theo Gunnar Martens,"ST, LW",Germany,2003-01-20,Hansa Rostock,58,69,450000.0,2000.0,19,181,81,1,80.0,55.0,45.0,61.0,17.0,65.0,Germany,Group E
263155,B. Klefisch,Ben Klefisch,CM,Germany,2003-06-02,Viktoria Köln,58,71,475000.0,4000.0,19,186,73,1,60.0,45.0,59.0,59.0,59.0,58.0,Germany,Group E
263841,P. Fahrner,Philip Fahrner,"RM, CM, LB",Germany,2003-01-02,Freiburg II,58,70,475000.0,500.0,19,178,75,1,65.0,43.0,57.0,59.0,45.0,55.0,Germany,Group E
263887,J. Urbig,Jonas Urbig,GK,Germany,2003-08-08,Jahn Regensburg,58,76,450000.0,500.0,18,189,74,1,,,,,,,Germany,Group E
265582,B. Andresen,Bent Andresen,"LB, RB",Germany,2003-01-07,Hamburger SV,58,73,475000.0,1000.0,19,182,73,1,70.0,29.0,46.0,59.0,54.0,57.0,Germany,Group E
265749,K. Topp,Keke Topp,ST,Germany,2004-03-25,Schalke 04,58,77,525000.0,2000.0,18,192,81,1,55.0,55.0,44.0,54.0,25.0,63.0,Germany,Group E
266906,S. Ostrzinski,Silas Ostrzinski,GK,Germany,2003-11-19,Borussia Dortmund II,58,75,450000.0,500.0,18,198,93,1,,,,,,,Germany,Group E
267460,J. Nickisch,Jonas Nickisch,GK,Germany,2004-05-21,RB Leipzig,58,74,450000.0,600.0,18,190,77,1,,,,,,,Germany,Group E
267475,D. Lütke-Frie,Dennis Lütke-Frie,CM,Germany,2003-04-04,Borussia Dortmund II,58,77,525000.0,500.0,19,181,80,1,65.0,40.0,58.0,59.0,52.0,61.0,Germany,Group E
268132,E. Shabani,Eniss Shabani,"CM, CAM",Germany,2003-05-29,FSV Mainz 05,58,75,525000.0,2000.0,19,181,79,1,65.0,49.0,55.0,60.0,54.0,62.0,Germany,Group E
268260,P. Schulz,Philipp Schulz,"CDM, CB",Germany,2005-05-25,FSV Mainz 05,58,79,600000.0,500.0,17,185,80,1,54.0,41.0,52.0,52.0,59.0,63.0,Germany,Group E
268428,M. Backhaus,Mio Backhaus,GK,Germany,2004-04-16,Werder Bremen,58,78,500000.0,500.0,18,194,82,1,,,,,,,Germany,Group E
268536,J. Eitschberger,Julian Eitschberger,"RB, CB",Germany,2004-03-05,Hertha BSC,58,73,450000.0,1000.0,18,178,72,1,65.0,33.0,49.0,60.0,54.0,53.0,Germany,Group E
269886,L. Chrubasik,Lucas Chrubasik,ST,Germany,1999-07-10,Bayreuth,58,66,450000.0,500.0,22,187,85,1,59.0,59.0,43.0,53.0,21.0,69.0,Germany,Group E
269916,M. Hagemoser,Max Hagemoser,GK,Germany,2003-01-07,Hansa Rostock,58,70,425000.0,700.0,19,190,77,1,,,,,,,Germany,Group E
269982,M. Götz,Marcel Götz,"LB, RB, LM",Germany,1996-12-21,Bayreuth,58,61,250000.0,500.0,25,175,64,1,66.0,31.0,47.0,46.0,53.0,61.0,Germany,Group E
270935,J. Schwirten,Joshua Schwirten,"CM, CAM",Germany,2002-01-07,FC Köln,58,71,500000.0,3000.0,20,182,78,1,60.0,57.0,59.0,60.0,42.0,51.0,Germany,Group E
271046,N. Vukancic,Niko Vukancic,CB,Germany,2002-02-16,Fortuna Düsseldorf,58,67,425000.0,2000.0,20,186,81,1,55.0,34.0,43.0,46.0,57.0,65.0,Germany,Group E
271659,A. Kemlein,Aljoscha Kemlein,CDM,Germany,2004-08-02,FC Union Berlin,58,76,475000.0,500.0,17,185,77,1,64.0,47.0,56.0,56.0,56.0,59.0,Germany,Group E
272387,T. Sanne,Tom Sanne,"ST, CF",Germany,2004-04-13,Hamburger SV,58,76,525000.0,1000.0,18,170,74,1,68.0,58.0,49.0,61.0,20.0,57.0,Germany,Group E
272557,M. Hoppe,Mattis Hoppe,RB,Germany,2003-07-23,VfB Stuttgart,58,74,500000.0,1000.0,18,179,73,1,67.0,33.0,51.0,58.0,53.0,51.0,Germany,Group E
272896,Y. Lührs,Yannik Lührs,"CB, RB",Germany,2003-09-09,Hannover 96,58,72,450000.0,1000.0,18,189,82,1,61.0,26.0,37.0,37.0,58.0,68.0,Germany,Group E
260079,M. Bruns,Mathis Bruns,CB,Germany,2004-03-31,FC Union Berlin,57,76,400000.0,1000.0,18,192,75,1,41.0,26.0,34.0,43.0,58.0,57.0,Germany,Group E
260978,J. Schenk,Johannes Schenk,GK,Germany,2003-01-13,FC Bayern München,57,72,350000.0,2000.0,19,191,85,1,,,,,,,Germany,Group E
262104,L. Schmökel,Leon Schmökel,CB,Germany,2002-06-09,Magdeburg,57,65,325000.0,1000.0,20,196,86,1,53.0,33.0,45.0,43.0,55.0,67.0,Germany,Group E
262322,N. Noll,Nahuel Noll,GK,Germany,2003-03-17,TSG Hoffenheim,57,72,350000.0,2000.0,19,188,75,1,,,,,,,Germany,Group E
262643,A. Ercan,Aday Ercan,CDM,Germany,2000-08-24,Borussia Dortmund II,57,64,300000.0,550.0,21,191,79,1,60.0,46.0,47.0,56.0,55.0,64.0,Germany,Group E
263065,F. Roggow,Franz Roggow,CDM,Germany,2002-07-14,St. Pauli,57,72,375000.0,1000.0,19,186,75,1,61.0,49.0,52.0,55.0,52.0,62.0,Germany,Group E
263674,L. Hawryluk,Lucien Hawryluk,GK,Germany,2000-10-05,Waldhof Mannheim,57,64,275000.0,550.0,21,192,82,1,,,,,,,Germany,Group E
264343,J. Schröder,Jan Schröder,"LWB, LM",Germany,2003-04-15,Eintracht Frankfurt,57,70,375000.0,2000.0,19,180,73,1,58.0,33.0,48.0,54.0,53.0,55.0,Germany,Group E
264400,F. Schädlich,Franco Schädlich,RB,Germany,2004-04-16,Erzgebirge Aue,57,68,325000.0,500.0,18,176,73,1,68.0,46.0,48.0,56.0,58.0,59.0,Germany,Group E
265180,M. Neutgens,Maximilian Neutgens,GK,Germany,2004-03-03,Bayer 04 Leverkusen,57,69,325000.0,600.0,18,188,75,1,,,,,,,Germany,Group E
265198,E. Sihlaroglu,Efe-Kaan Sihlaroglu,CM,Germany,2005-07-08,Karlsruher SC,57,76,400000.0,500.0,16,178,67,1,64.0,48.0,56.0,59.0,50.0,52.0,Germany,Group E
265987,L. Bendel,Luca Bendel,GK,Germany,2003-08-13,Hallescher FC,57,69,325000.0,500.0,18,182,81,1,,,,,,,Germany,Group E
268104,M. Mansfeld,Marcel Mansfeld,ST,Germany,2001-06-23,Fortuna Düsseldorf,57,67,375000.0,3000.0,21,194,85,1,60.0,56.0,50.0,55.0,37.0,66.0,Germany,Group E
269303,L. Menke,Luca Menke,CB,Germany,2000-06-18,Elversberg,57,64,300000.0,500.0,22,189,86,1,55.0,33.0,36.0,41.0,56.0,70.0,Germany,Group E
269701,N. Brown,Nathaniel Brown,LB,Germany,2003-06-16,Nürnberg,57,68,325000.0,1000.0,19,176,60,1,70.0,31.0,44.0,57.0,52.0,42.0,Germany,Group E
269839,L. Zahaczewski,Lucas Zahaczewski,GK,Germany,2000-09-17,Bayreuth,57,64,275000.0,500.0,21,186,90,1,,,,,,,Germany,Group E
269869,N. Jessen,Niklas Jessen,CM,Germany,2003-09-04,St. Pauli,57,74,425000.0,1000.0,18,182,73,1,63.0,49.0,58.0,60.0,41.0,54.0,Germany,Group E
269946,R. Kwasigroch,Robert Kwasigroch,GK,Germany,2004-06-26,Hertha BSC,57,73,375000.0,500.0,18,190,81,1,,,,,,,Germany,Group E
269988,T. Stockinger,Tobias Stockinger,"CAM, CM",Germany,2000-03-25,Bayreuth,57,64,325000.0,500.0,22,176,66,1,68.0,49.0,54.0,59.0,42.0,60.0,Germany,Group E
270029,P. Richter,Pascal Richter,"RM, CF",Germany,1996-10-10,VfB Oldenburg,57,58,200000.0,500.0,25,175,72,1,67.0,48.0,52.0,61.0,27.0,53.0,Germany,Group E
270138,M. Biondic,Mateo Biondic,ST,Germany,2003-07-24,Verl,57,73,425000.0,500.0,18,190,84,1,51.0,54.0,42.0,52.0,23.0,66.0,Germany,Group E
270416,I. Kohl,Iker Luis Kohl,CDM,Germany,2003-03-21,Verl,57,67,325000.0,500.0,19,186,81,1,58.0,42.0,53.0,49.0,56.0,62.0,Germany,Group E
270826,C. Fenninger,Christoph Fenninger,"ST, CF",Germany,1995-05-12,Bayreuth,57,58,190000.0,550.0,27,182,78,1,65.0,57.0,46.0,58.0,26.0,55.0,Germany,Group E
271058,T. Geerkens,Tom Geerkens,CDM,Germany,2000-10-07,Fortuna Düsseldorf,57,67,350000.0,2000.0,21,185,77,1,57.0,40.0,51.0,49.0,55.0,64.0,Germany,Group E
272660,T. Momuluh,Thaddäus-Monju Momuluh,"ST, RM",Germany,2002-02-18,Hannover 96,57,66,375000.0,4000.0,20,181,73,1,74.0,59.0,49.0,61.0,27.0,47.0,Germany,Group E
239510,M. Köbbing,Matthias Köbbing,GK,Germany,1997-05-28,FC Köln,56,60,160000.0,3000.0,25,196,94,1,,,,,,,Germany,Group E
247434,L. Pöhls,Léon-Maurice Pöhls,GK,Germany,1997-05-01,Shamrock Rovers,56,60,160000.0,500.0,25,186,80,1,,,,,,,Germany,Group E
258721,M. Torlak,Mert Yusuf Torlak,"CAM, CF",Germany,2002-07-18,Alanyaspor,56,68,350000.0,2000.0,19,173,67,1,59.0,49.0,54.0,63.0,32.0,40.0,Germany,Group E
260710,E. Kratzer,Elias Kratzer,"RB, RM",Germany,2000-01-08,SpVgg Greuther Fürth,56,65,300000.0,1000.0,22,178,66,1,62.0,36.0,43.0,48.0,54.0,52.0,Germany,Group E
262939,A. Schulz,Arne Schulz,GK,Germany,2003-03-23,DSC Arminia Bielefeld,56,72,325000.0,900.0,19,190,80,1,,,,,,,Germany,Group E
263357,I. Altuntas,Ilhan Altuntas,"RB, CB",Germany,2003-01-06,Viktoria Köln,56,67,300000.0,550.0,19,182,77,1,63.0,25.0,43.0,51.0,55.0,58.0,Germany,Group E
263916,O. Aghatise,Osazee Aghatise,"CAM, RM",Germany,2002-11-12,Derby County,56,68,350000.0,800.0,19,180,69,1,69.0,48.0,50.0,63.0,35.0,53.0,Germany,Group E
266185,V. Schwab,Vincent Schwab,CB,Germany,2003-12-10,Sandhausen,56,66,275000.0,500.0,18,191,73,1,52.0,29.0,37.0,35.0,56.0,60.0,Germany,Group E
266383,J. Bauer,Julian Bauer,GK,Germany,1999-07-03,Saarbrücken,56,62,190000.0,850.0,22,190,84,1,,,,,,,Germany,Group E
269096,M. Weiß,Max Weiß,GK,Germany,2004-06-15,Karlsruher SC,56,75,325000.0,500.0,18,190,84,1,,,,,,,Germany,Group E
269321,M. Kourouma,Mustafa Kourouma,CB,Germany,2003-01-09,Rot-Weiss Essen,56,70,325000.0,550.0,19,183,77,1,75.0,31.0,39.0,46.0,56.0,60.0,Germany,Group E
269605,D. Bauer,Dominik Bauer,CB,Germany,2003-02-26,Wehen Wiesbaden,56,66,300000.0,700.0,19,189,86,1,55.0,26.0,29.0,35.0,55.0,68.0,Germany,Group E
269986,C. Kaymaz,Cemal Kaymaz,"CM, CAM",Germany,1997-12-07,Bayreuth,56,61,210000.0,500.0,24,187,80,1,56.0,39.0,55.0,54.0,50.0,67.0,Germany,Group E
270108,D. Knappe,Davino Knappe,LM,Germany,2003-01-07,Freiburg II,56,68,350000.0,500.0,19,180,70,1,69.0,51.0,51.0,59.0,25.0,48.0,Germany,Group E
270139,N. Hahne,Nils Hahne,GK,Germany,2004-04-14,DSC Arminia Bielefeld,56,72,325000.0,500.0,18,190,83,1,,,,,,,Germany,Group E
270396,D. Sür,Devin Sür,"LW, ST, RW",Germany,2004-05-29,1860 München,56,68,325000.0,500.0,18,179,67,1,67.0,50.0,52.0,60.0,37.0,55.0,Germany,Group E
270603,A. Basenach,Aaron Basenach,"CDM, CB",Germany,2003-02-11,Kaiserslautern,56,67,300000.0,1000.0,19,184,70,1,73.0,46.0,50.0,56.0,52.0,56.0,Germany,Group E
245090,L. Beckemeyer,Laurenz Beckemeyer,GK,Germany,2000-04-16,Osnabrück,55,64,250000.0,600.0,22,182,75,1,,,,,,,Germany,Group E
247656,P. Grave,Paul Grave,GK,Germany,2001-04-10,VfL Bochum 1848,55,69,275000.0,2000.0,21,193,93,1,,,,,,,Germany,Group E
250956,T. Rausch,Thomas Ferdinand Rausch,"RB, CB, CDM",Germany,2000-03-13,Ingolstadt,55,64,275000.0,1000.0,22,176,68,1,70.0,28.0,38.0,57.0,49.0,53.0,Germany,Group E
256463,B. Grawe,Benedikt Paul Grawe,GK,Germany,2000-02-21,Sandhausen,55,64,250000.0,800.0,22,190,88,1,,,,,,,Germany,Group E
259149,E. Canpolat,Erdem Canpolat,GK,Germany,2001-04-13,Kasımpaşa,55,66,250000.0,1000.0,21,194,85,1,,,,,,,Germany,Group E
260175,D. Bunk,Daniel Bunk,CAM,Germany,2004-03-25,Fortuna Düsseldorf,55,74,325000.0,1000.0,18,170,60,1,62.0,44.0,57.0,58.0,33.0,38.0,Germany,Group E
262837,S. Mellack,Sebastian Mellack,GK,Germany,2001-04-20,Freiburg II,55,65,250000.0,500.0,21,198,99,1,,,,,,,Germany,Group E
263138,L. Bolay,Luca Bolay,"LB, LM",Germany,2002-07-25,Waldhof Mannheim,55,66,250000.0,500.0,19,176,73,1,68.0,38.0,48.0,54.0,49.0,44.0,Germany,Group E
265763,M. Braune,Maximilian Braune,GK,Germany,2003-07-01,MSV Duisburg,55,67,250000.0,500.0,19,185,76,1,,,,,,,Germany,Group E
269985,P. Weimar,Patrick Weimar,"CDM, CM",Germany,1995-11-26,Bayreuth,55,57,140000.0,500.0,26,183,75,1,62.0,41.0,51.0,48.0,50.0,60.0,Germany,Group E
270020,L. Schäfer,Linus Schäfer,"CM, CDM, CB",Germany,2003-06-06,VfB Oldenburg,55,71,325000.0,500.0,19,188,79,1,62.0,44.0,53.0,59.0,53.0,66.0,Germany,Group E
270089,A. Prokopenko,Alexander Prokopenko,LM,Germany,2002-01-05,Freiburg II,55,65,275000.0,600.0,20,180,70,1,66.0,46.0,50.0,57.0,24.0,45.0,Germany,Group E
270548,D. Angleberger,Devin Angleberger,"CM, CDM",Germany,2003-03-05,SpVgg Greuther Fürth,55,69,300000.0,1000.0,19,179,74,1,62.0,41.0,55.0,55.0,57.0,49.0,Germany,Group E
270577,L. Petzold,Luca Petzold,GK,Germany,2001-12-10,Bayreuth,55,65,240000.0,500.0,20,188,70,1,,,,,,,Germany,Group E
272880,A. Stavridis,Angelos Stavridis,"LM, RM",Germany,2003-07-22,Kaiserslautern,55,67,300000.0,700.0,18,173,67,1,67.0,50.0,52.0,57.0,27.0,37.0,Germany,Group E
261968,L. Schulze-Kökelsum,Lennart Schulze-Kökelsum,GK,Germany,2002-03-12,Eintracht Braunschweig,54,67,230000.0,1000.0,20,188,84,1,,,,,,,Germany,Group E
262915,F. Recktenwald,Frederik Recktenwald,"RWB, CDM",Germany,2003-05-07,Saarbrücken,54,68,240000.0,600.0,19,175,65,1,76.0,35.0,44.0,59.0,50.0,37.0,Germany,Group E
262999,L. Becker,Lucas Becker,GK,Germany,2002-05-10,Wehen Wiesbaden,54,66,230000.0,650.0,20,193,73,1,,,,,,,Germany,Group E
263681,P. Sonn,Philipp Sonn,CM,Germany,2004-09-11,Darmstadt 98,54,73,275000.0,500.0,17,165,56,1,61.0,40.0,53.0,59.0,44.0,46.0,Germany,Group E
269133,F. Engelhardt,Florian Engelhardt,CDM,Germany,2003-06-06,Viktoria Köln,54,69,240000.0,500.0,19,175,66,1,67.0,39.0,50.0,52.0,54.0,49.0,Germany,Group E
269958,L. Nübel,Leon Nübel,GK,Germany,2004-04-01,Verl,54,65,200000.0,500.0,18,186,78,1,,,,,,,Germany,Group E
270018,A. Ziegler,Anton Ziegler,RW,Germany,2003-09-18,Elversberg,54,69,250000.0,500.0,18,177,70,1,65.0,49.0,50.0,57.0,34.0,48.0,Germany,Group E
270105,F. Allgaier,Felix Allgaier,CDM,Germany,2003-03-01,Freiburg II,54,67,240000.0,500.0,19,180,75,1,59.0,33.0,49.0,49.0,52.0,57.0,Germany,Group E
270583,N. Jahn,Niklas Jahn,"CDM, CM",Germany,2004-07-26,Nürnberg,54,68,230000.0,500.0,17,168,56,1,63.0,43.0,55.0,55.0,49.0,44.0,Germany,Group E
270908,V. Rona,Volkan Rona,LM,Germany,2001-04-12,Waldhof Mannheim,54,62,240000.0,800.0,21,178,70,1,66.0,38.0,51.0,57.0,46.0,51.0,Germany,Group E
272354,M. Robotta,Maurizio Robotta,RB,Germany,2004-07-18,Wehen Wiesbaden,54,66,230000.0,500.0,17,181,74,1,67.0,27.0,44.0,47.0,50.0,60.0,Germany,Group E
242864,L. Hiemann,Lucas Hiemann,GK,Germany,1999-05-19,Zwickau,53,62,180000.0,500.0,23,187,72,1,,,,,,,Germany,Group E
264360,E. Kischka,Emil Kischka,CM,Germany,2002-04-02,Eintracht Braunschweig,53,66,220000.0,2000.0,20,183,82,1,59.0,45.0,52.0,58.0,39.0,50.0,Germany,Group E
266292,J. Horz,Jannik Horz,GK,Germany,2003-04-14,Eintracht Frankfurt,53,66,190000.0,1000.0,19,193,82,1,,,,,,,Germany,Group E
270035,B. Dumrath,Bela Dumrath,GK,Germany,2003-11-18,St. Gallen,53,69,210000.0,500.0,18,196,91,1,,,,,,,Germany,Group E
270106,L. Mack,Laurin Mack,GK,Germany,2003-12-17,Freiburg II,53,67,190000.0,500.0,18,185,80,1,,,,,,,Germany,Group E
270552,M. Dehler,Maurice Dehler,GK,Germany,2003-09-26,Ingolstadt,53,71,210000.0,500.0,18,191,89,1,,,,,,,Germany,Group E
270724,F. Rahn,Frederik Rahn,LB,Germany,2004-09-26,Sandhausen,53,63,180000.0,500.0,17,185,74,1,61.0,35.0,40.0,47.0,48.0,52.0,Germany,Group E
270899,N. Wagner,Noah Wagner,CB,Germany,2005-05-05,Freiburg II,53,72,220000.0,500.0,17,185,75,1,61.0,23.0,33.0,33.0,54.0,54.0,Germany,Group E
263682,T. Streller,Till Streller,"CM, CDM",Germany,2003-04-22,Zwickau,52,68,210000.0,500.0,19,182,73,1,57.0,40.0,51.0,55.0,56.0,56.0,Germany,Group E
270112,T. Koch,Timm Koch,CDM,Germany,2003-06-15,Hallescher FC,52,64,180000.0,500.0,19,175,67,1,59.0,33.0,42.0,50.0,52.0,51.0,Germany,Group E
270554,F. Keidel,Felix Keidel,"CM, CDM",Germany,2003-06-14,Ingolstadt,52,64,190000.0,800.0,19,178,70,1,65.0,40.0,53.0,50.0,45.0,50.0,Germany,Group E
270723,B. Schieber,Bennet Schieber,CB,Germany,2004-01-18,Sandhausen,52,64,170000.0,500.0,18,189,81,1,53.0,24.0,36.0,34.0,52.0,59.0,Germany,Group E
270839,A. Breuer,Andy Breuer,"CM, CF, CDM",Germany,2005-08-14,Saarbrücken,52,74,250000.0,500.0,16,170,64,1,64.0,42.0,51.0,59.0,42.0,45.0,Germany,Group E
271064,J. Amissah,Jordan Amissah,GK,Germany,2001-08-02,Burton Albion,52,66,170000.0,2000.0,20,198,97,1,,,,,,,Germany,Group E
271212,C. Schmidt,Christian Schmidt,"ST, CAM",Germany,2002-02-07,Jahn Regensburg,52,61,180000.0,2000.0,20,189,80,1,50.0,54.0,37.0,45.0,24.0,58.0,Germany,Group E
271930,B. Bsullak,Bastian Bsullak,CB,Germany,2005-02-12,Wehen Wiesbaden,52,64,170000.0,500.0,17,188,77,1,53.0,22.0,38.0,31.0,52.0,57.0,Germany,Group E
271936,N. Elouarti,Nassim Elouarti,CDM,Germany,2005-01-12,Wehen Wiesbaden,52,64,170000.0,500.0,17,180,72,1,56.0,45.0,48.0,50.0,49.0,52.0,Germany,Group E
270006,A. Rühlemann,Arne Rühlemann,CM,Germany,2004-12-03,Hallescher FC,51,68,150000.0,500.0,17,174,59,1,70.0,36.0,50.0,53.0,46.0,46.0,Germany,Group E
271753,M. Lutz,Marc Lutz,CB,Germany,2001-05-11,Waldhof Mannheim,51,60,120000.0,700.0,21,185,75,1,63.0,24.0,37.0,36.0,50.0,59.0,Germany,Group E
269308,S. Saftig,Sebastian Saftig,CDM,Germany,2002-02-05,Elversberg,50,57,90000.0,500.0,20,188,87,1,55.0,33.0,45.0,47.0,47.0,66.0,Germany,Group E
209989,T. Partey,Thomas Partey,"CDM, CM",Ghana,1993-06-13,Arsenal,84,84,36000000.0,115000.0,29,185,77,2,65.0,71.0,81.0,80.0,80.0,83.0,Ghana,Group L
216201,Iñaki Williams,Iñaki Williams Arthuer,ST,Ghana,1994-06-15,Athletic Club,81,81,26500000.0,40000.0,28,186,80,2,94.0,78.0,72.0,78.0,38.0,83.0,Ghana,Group L
230021,J. Aidoo,Joseph Aidoo,CB,Ghana,1995-09-29,Celta de Vigo,78,81,16500000.0,24000.0,26,184,80,1,75.0,27.0,48.0,50.0,76.0,88.0,Ghana,Group L
244915,M. Salisu,Mohamed Salisu Abdul Karim,CB,Ghana,1999-04-17,Southampton,77,82,14500000.0,41000.0,23,191,85,1,69.0,36.0,51.0,55.0,79.0,80.0,Ghana,Group L
245155,M. Kudus,Mohammed Kudus,"CAM, CM, CF",Ghana,2000-08-02,Ajax,77,85,23500000.0,13000.0,21,177,70,1,88.0,73.0,70.0,81.0,59.0,74.0,Ghana,Group L
200759,J. Schlupp,Jeffrey Schlupp,"LM, CM",Ghana,1992-12-23,Crystal Palace,76,76,7500000.0,51000.0,29,178,72,1,84.0,71.0,69.0,75.0,73.0,75.0,Ghana,Group L
212219,A. Djiku,Alexander Djiku,CB,Ghana,1994-08-09,Strasbourg,76,78,8000000.0,23000.0,27,182,81,2,69.0,42.0,66.0,67.0,75.0,80.0,Ghana,Group L
212883,D. Amartey,Daniel Amartey,CB,Ghana,1994-12-21,Leicester City,76,76,7000000.0,60000.0,27,186,79,1,63.0,55.0,65.0,69.0,76.0,74.0,Ghana,Group L
176571,A. Ayew,André Morgan Rami Ayew,"ST, RW",Ghana,1989-12-17,,75,75,,,32,176,72,3,69.0,76.0,72.0,77.0,57.0,74.0,Ghana,Group L
197756,J. Ayew,Jordan Pierre Ayew,"RW, RM, ST",Ghana,1991-09-11,Crystal Palace,75,75,5500000.0,50000.0,30,182,81,2,74.0,73.0,69.0,77.0,55.0,73.0,Ghana,Group L
208535,A. Duncan,Joseph Alfred Duncan,CM,Ghana,1993-03-10,Fiorentina,75,75,5500000.0,46000.0,29,178,78,2,73.0,64.0,72.0,74.0,76.0,81.0,Ghana,Group L
213013,F. Acheampong,Frank Opoku Acheampong,"ST, LW, LM",Ghana,1993-10-16,Shenzhen,75,75,6000000.0,14000.0,28,169,60,1,93.0,76.0,70.0,81.0,44.0,77.0,Ghana,Group L
242418,T. Lamptey,Tariq Lamptey,"RWB, RB",Ghana,2000-09-30,Brighton & Hove Albion,75,83,12000000.0,35000.0,21,163,62,1,87.0,44.0,66.0,76.0,70.0,49.0,Ghana,Group L
244112,D. Kyereh,Daniel-Kofi Kyereh,"CAM, ST",Ghana,1996-03-08,SC Freiburg,75,78,7500000.0,26000.0,26,179,73,1,81.0,72.0,66.0,81.0,24.0,62.0,Ghana,Group L
245598,I. Baba,Iddrisu Baba Mohammed,"CDM, CM, CB",Ghana,1996-01-22,Mallorca,75,80,7500000.0,22000.0,26,185,73,1,63.0,50.0,64.0,64.0,75.0,78.0,Ghana,Group L
173909,K. Boateng,Kevin-Prince Boateng,"CAM, CM, CDM",Ghana,1987-03-06,Hertha BSC,74,74,1700000.0,19000.0,35,186,77,3,48.0,74.0,74.0,77.0,65.0,69.0,Ghana,Group L
224540,E. Boateng,Emmanuel Okyere Boateng,"ST, LM",Ghana,1996-05-23,Rio Ave,74,77,5500000.0,10000.0,26,175,70,1,91.0,72.0,59.0,73.0,39.0,77.0,Ghana,Group L
256035,K. Sulemana,Kamaldeen Sulemana,"LM, ST, LW",Ghana,2002-02-15,Rennes,74,84,9500000.0,27000.0,20,175,70,1,93.0,69.0,66.0,80.0,28.0,61.0,Ghana,Group L
